screen_name,text,date,favorite_count,retweet_count,location
IamAnnyRobert,"RT @oppomobileng: Step in and let your #OPPOReno2 do the talking! #ShotonOPPOReno2 by @IamAnnyRobert

Available at SLOT, POINTEK and Jumia;…",2019-11-19 09:46:48,0,2,"Lagos, Nigeria"
claudosky,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 09:42:47,0,20,Andalucia - solo hay UNA ...
oppomobileng,"Step in and let your #OPPOReno2 do the talking! #ShotonOPPOReno2 by @IamAnnyRobert

Available at SLOT, POINTEK and… https://t.co/aYzuvv9zUb",2019-11-19 09:37:43,7,2,Nigeria
ArdoKaleefa,RT @oppomobileng: Today is the first sale of the #OPPOReno2 and #OPPOReno2F and there is a special deal from OPPO Care for everyone who buy…,2019-11-19 09:36:20,0,4,"Borno, Nigeria"
onyinyetina24,"RT @helenadamma: Say something nice.😍
I could be your dream come true or love at first sight.😋

#OPPOReno2 
#OPPOReno2SeriesLaunchEvent 
#c…",2019-11-19 09:31:16,0,4,
mysterioussu,"@CPWTweets @OPPOMobileUK I'll take a selfie cos self love is the best 😊

#OPPOReno2 #OPPOReno2Series 

@OPPOMobileUK",2019-11-19 09:26:34,0,0,Mumbai | Delhi
putuan93,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 09:24:31,0,20,
zukkarinzikuku,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-19 09:17:59,0,20,Hitchhiking to my Imagination.
BudithiRaman,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 09:16:01,0,9,"Andhra Pradesh, India"
kijhot,RT @OPPOIndonesia: Bagikan ceritamu. Saatnya menjadi #Storygrapher bersama #OPPOReno2 Series. https://t.co/dDxrWcwisz,2019-11-19 09:11:09,0,2,"Palu,Sulteng"
iconic_remi,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-19 09:11:07,0,11,Nigeria
Taman17099775,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 09:00:06,0,20,
_Jentastic_,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-19 08:59:33,0,20,
RaviKum75193039,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 08:58:43,0,9,U.P. India
SmkaleemP,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 08:30:44,0,20,K P Peshawar
SheetalKapur2,@CPWTweets @OPPOMobileUK I will first click our beautiful nature pictures with #OPPOReno2  to get the clear picture .,2019-11-19 08:25:10,0,0,"Mumbai, India"
SintaMargareth6,"RT @JirayuHome: หล่อ.........ป่ะหล่ะ 😬
#OPPOReno2LaunchEvent
#OPPOReno2F #OPPOReno2
#Reno2SeriesXJamesJi 
#เจมส์จิ #jirayu_jj #jamesjigalle…",2019-11-19 08:22:42,0,147,
SintaMargareth6,"RT @JirayuHome: OPPO Reno 2F หล่อกริ๊บเหมือนคนถือเลยจ่ะ 😆

#OPPOReno2 
#OPPOReno2F #OPPOReno2
#Reno2SeriesXJamesJi 
#เจมส์จิ https://t.co/I…",2019-11-19 08:21:55,0,69,
SintaMargareth6,"RT @JirayuHome: คนเรานะ....แค่ให้ยืนหล่อๆ ให้เราถ่ายรูปแป๊บเดียว ต้องทำร้ายจิตใจเราขนาดนี้เลยหรอ...

ใจมันขาดเพราะถูกบาดด้วยสายตาเธอ!!! 😆
#…",2019-11-19 08:21:45,0,217,
KhSouh,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 08:17:19,0,9,Tunisia
KhSouh,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 08:13:34,0,20,Tunisia
Param_Sidhu77,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 08:13:33,0,20,India
FaisalM59003426,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 08:11:40,0,20,"Punjab, Pakistan"
am_vaishali,RT @Dipak_jadhav27: @CPWTweets @RubyAga9339 @OPPOMobileUK I shoot entire wedding of my sister in law in Ultra steady video mode with #OPPOR…,2019-11-19 08:10:37,0,2,"New Delhi, India"
r34rgtr,"Test du  #OPPOReno2 par @01net 

https://t.co/IzVXhnpQUJ",2019-11-19 07:57:55,0,0,"Amiens, France"
DoritesA,"RT @oppo: Day 1 The Other Journey, Finland:

Our first activity was a chilly hike through the Korouoma Nature Reserve to shoot the awe-insp…",2019-11-19 07:47:09,0,619,Region 2 
Taman17099775,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 07:28:45,0,9,
HelpingHearty,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 07:02:00,0,9,India
mugiwara_no3,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 07:01:35,0,20,
Abubaka88594295,RT @OPPOIndonesia: Bagikan ceritamu. Saatnya menjadi #Storygrapher bersama #OPPOReno2 Series. https://t.co/dDxrWcwisz,2019-11-19 06:58:53,0,2,
Selck_ACS3_MKA,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 06:57:28,0,20,"Washington, DC"
MargoobQ,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 06:52:11,0,9,"जबलपुर, भारत"
BolajiJames10,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 06:51:02,0,20,"Lagos, Nigeria"
Cake_Kantinan,"หน้าแน่นกล้อง #opporeno2 @ Suphan Buri, Thailand https://t.co/jeUDfHETwE",2019-11-19 06:50:12,0,0,ดาวเคราะห์แคระ
vision_vdpl,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 06:47:21,0,9,New Delhi
OPPOIndonesia,Bagikan ceritamu. Saatnya menjadi #Storygrapher bersama #OPPOReno2 Series. https://t.co/dDxrWcwisz,2019-11-19 06:43:14,15,2,
ranchikuldeep,"RT @oppo: We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to see more of? ❄️…",2019-11-19 06:36:41,0,20,"Bokaro Steel City, India"
ranchikuldeep,"RT @oppomobileindia: #DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first Pop…",2019-11-19 06:36:23,0,9,"Bokaro Steel City, India"
oppomobileindia,"#DidYouKnow that #OPPOReno2 lets you shine under the spotlight in your video selfies? 
Check out the World's first… https://t.co/Nj0c2km8J8",2019-11-19 06:35:38,69,9,"Gurgaon, India"
oppo,"We’re exploring the tough, snowy conditions of Finland through the lens of an #OPPOReno2. 🇫🇮

What do you want to s… https://t.co/w3acUOn0DW",2019-11-19 06:33:37,332,20,
abha_mishra19,RT @Dipak_jadhav27: @CPWTweets @RubyAga9339 @OPPOMobileUK I shoot entire wedding of my sister in law in Ultra steady video mode with #OPPOR…,2019-11-19 06:24:14,0,2, Uttar Pradesh
AjetomobiBoluw1,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-19 06:15:54,0,20,"Ogun, Nigeria"
Haywai_,"RT @helenadamma: Say something nice.😍
I could be your dream come true or love at first sight.😋

#OPPOReno2 
#OPPOReno2SeriesLaunchEvent 
#c…",2019-11-19 06:12:05,0,4,Uranus
Dipak_jadhav27,"Participate now to win a brand new #OPPOReno2
Smartphone
@OPPOMobileUK @CPWTweets

https://t.co/f0fH5Hqar4… https://t.co/vt8SnjZ4dE",2019-11-19 06:05:25,0,0,India
Anu_Twist,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-19 06:04:39,0,20,"Lagos, Nigeria"
nengiotobo,RT @oppomobileng: Today is the first sale of the #OPPOReno2 and #OPPOReno2F and there is a special deal from OPPO Care for everyone who buy…,2019-11-19 06:02:55,0,4,Present...
mubiee_,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-19 06:01:09,0,155,Nigeria 🇳🇬
Dipak_jadhav27,@CPWTweets @RubyAga9339 @OPPOMobileUK I shoot entire wedding of my sister in law in Ultra steady video mode with… https://t.co/fPjdWTJ3FB,2019-11-19 06:00:04,3,2,India
Cristin57273685,"RT @oppo: A new premium finish takes our signature, multi-toned look into a bold new dimension. Presenting #OPPOReno2 Series in Nebula Gree…",2019-11-19 05:51:48,0,24,"Bacoor, Calabarzon"
jim_wea,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-19 05:50:15,0,155,"Abuja, Nigeria"
hanaleyaa,"RT @oppo: A new premium finish takes our signature, multi-toned look into a bold new dimension. Presenting #OPPOReno2 Series in Nebula Gree…",2019-11-19 05:49:49,0,24,
OgwucheKelvin,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-19 05:43:08,0,11,
GIFTED_AYO2,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-19 05:36:54,0,11,
teejexxy,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-19 05:33:45,0,92,lasgidi
MrD_Shukla,"@CPWTweets @OPPOMobileUK I will try some amazing Night Shots from the amazing Ultra Dark Mode feature of #OPPOReno2 
@OPPOMobileUK",2019-11-19 05:20:38,0,0,"Delhi, India"
__lourde,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-19 04:00:57,0,11,Somewhere Safe
AB_Jee143,"RT @oppo: #OPPOReno2, our new quad camera smartphone launches soon. FOLLOW @OPPO and be the first to know more.",2019-11-19 03:44:22,0,906,
Slimemmy6,No lie dropping on the 30th be like say days con Dey slow 😒😒😒😒.        Maguire lingard #OPPOReno2 #IkexRemyMartin… https://t.co/ulkCHWDP5I,2019-11-19 03:30:18,2,0,
OPPOPhilippines,Out and about at night?  Check out this video on how to shoot stunning photos even at night time with your… https://t.co/ViWVg0uII9,2019-11-19 03:00:00,10,1,
DipenSt81079160,"RT @oppo: #OPPOReno2, our new quad camera smartphone launches soon. FOLLOW @OPPO and be the first to know more.",2019-11-19 01:50:27,0,906,
ChenilleJac,"#iPhoneX #iphone #Samsung #samsunga50 #HUAWEIMateX #Huawei #Xiaomi #RedmiNote8Pro #Oppo #OPPOReno2 
back cover film… https://t.co/lJ5RPq0uRG",2019-11-19 01:07:38,1,0,china
ReaksaRoeun,"RT @oppo: #OPPOReno2, our new quad camera smartphone launches soon. FOLLOW @OPPO and be the first to know more.",2019-11-18 23:54:49,0,906,
OnjefoodL,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 23:12:20,0,20,
MarcilHoneylyn,"RT @JirayuHome: หลบหน่อย เจมส์จิมาาาาาาาา  
#OPPOReno2SeriesXJamesJi
#OPPOReno2LaunchEvent 
#OPPOReno2F 
#OPPOReno2 

#jamesji #jirayu #jir…",2019-11-18 23:10:12,0,134,Republic of the Philippines
TheIgboPikin,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 23:01:31,0,155,
fwesh___,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 22:54:14,0,92,"Maiduguri, Nigeria"
benideey,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 22:50:42,0,155,
B_O_O_G_I,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 22:45:50,0,92,
Jeffrey59582635,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 22:44:33,0,92,"San Diego, CA"
Vhe_nom7,"RT @Falilatt_: Even though my tailor didn't deliver the dress I was supposed to rock today,  I still managed to come through for the #OPPOR…",2019-11-18 22:31:06,0,192,"Rivers, Nigeria"
Vhe_nom7,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 22:30:37,0,155,"Rivers, Nigeria"
its_waleed01,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 22:27:28,0,92,"Gombe, Nigeria"
__Jo_Ker_,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 22:01:39,0,92,
tiger59390,Test du Oppo Reno 2 : l'un des smartphones les plus équilibrés de 2019 → https://t.co/FUmXLM2DSv via @01net #OPPOReno2 #OPPO @oppomobilefr,2019-11-18 21:55:13,0,0,
israelzaxs,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:54:06,0,11,"Abuja, Nigeria"
ozioma_edeh,"RT @SupMFans: NEW VIDEO: OPPO Reno2 &amp; Reno2 F Review

Kindly Watch Here 👇👇
https://t.co/EiYuuHdUTl

The #OPPOReno2 &amp; #OPPOReno2F models wil…",2019-11-18 21:53:46,0,9,
Iamtemiwhite,"Ask yourself what is that one little thing that you want to do?
Few more weeks to end 2019 🤔

Vision2⃣0⃣2⃣0⃣

#2020… https://t.co/WlqtKlVGCj",2019-11-18 21:49:53,0,0,🇳🇬 
nichobabe,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:43:07,0,11,Abuja nigeria
CharmainCshep,"RT @OPPOMobileUK: The #OPPOReno2 is packed with cutting edge features for photography from all kinds of perspectives. 📸
What do you want to…",2019-11-18 21:34:30,0,60,Uk
AyokuGeorge,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:32:25,0,11,"Abeokuta, Nigeria"
Zoe_praizy,"RT @Falilatt_: Even though my tailor didn't deliver the dress I was supposed to rock today,  I still managed to come through for the #OPPOR…",2019-11-18 21:19:52,0,192,Port harcourt
mayeesq,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:13:09,0,11,Nigeria
Conniesusan4,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 21:10:18,0,155,Indianapolis
Bashoo_mm,"RT @helenadamma: Say something nice.😍
I could be your dream come true or love at first sight.😋

#OPPOReno2 
#OPPOReno2SeriesLaunchEvent 
#c…",2019-11-18 21:07:14,0,4,Nigeria 🇳🇬 
okorotonii,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 21:05:54,0,20,"Lagos, Nigeria"
_harrisonJNR,"RT @helenadamma: Say something nice.😍
I could be your dream come true or love at first sight.😋

#OPPOReno2 
#OPPOReno2SeriesLaunchEvent 
#c…",2019-11-18 21:05:36,0,4,Twitter street
Abdulla80334310,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:04:37,0,92,"Katsina, nigeria"
Uncle_Fortune,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 21:03:15,0,11,"Lagos, Nigeria"
helenadamma,"Say something nice.😍
I could be your dream come true or love at first sight.😋

#OPPOReno2… https://t.co/T0JgicIwcx",2019-11-18 20:59:39,53,4,Planet ✈
Richierad,"@CPWTweets @OPPOMobileUK The first thing i'll shoot with my new oppo Reno2, would be me as happy as a unicorn farti… https://t.co/CTReurUubf",2019-11-18 20:58:05,1,0,Earth
blahc_24savage,"RT @_harrisonJNR: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 20:54:52,0,11,In pursuit of happiness 
_harrisonJNR,"📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it t… https://t.co/jkJiAXPDcS",2019-11-18 20:54:31,41,11,Twitter street
Tinny_emmy,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 20:54:22,0,155,"Lagos, Nigeria "
dazthesound,"RT @OPPOMobileUK: The #OPPOReno2 is packed with cutting edge features for photography from all kinds of perspectives. 📸
What do you want to…",2019-11-18 20:48:46,0,60,"Maidstone, England"
Real_Kosh,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 20:43:15,0,155,"Lagos, Nigeria"
Real_Kosh,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 20:43:05,0,92,"Lagos, Nigeria"
DanielOmonze,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 20:39:53,0,20,"London, England"
Mitesh22392014,"@CPWTweets @OPPOMobileUK A Selfie with my mom ♥️😇
 @OPPOMobileUK 
@oppo 
@oppomobileindia 
#OPPOReno2",2019-11-18 20:36:18,1,0,"surat,Gujarat"
SleamWeezy,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 20:17:34,0,92,"Lagos, Nigeria"
dxbup,RT @OPPOArabia: مع تقنية الفيديو الفائق الثبات باليد من OPPO Reno2، وائل ونائل أبو التين قدروا يصوروا هالفيديو الجميل من غير أي اهتزاز في #…,2019-11-18 20:11:00,0,3,UAE MY LOVEالإمارات الحبيبه
sage__xx,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 20:05:25,0,20,"Lagos, Nigeria"
JuliusAce5,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 19:59:48,0,20,"Delta, Nigeria"
baeyi911,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 19:53:15,0,20,
yinkar_44,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 19:46:34,0,20,"Lagos, Nigeria"
IchipitareA,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 19:28:41,0,92,
redhot_79,@CPWTweets @OPPOMobileUK My kids! #OPPOReno2 #Oppo #WIN,2019-11-18 19:28:07,0,0,United Kingdom
apexelindia,"[New Model] Prosumer Extreme Macro Phone Lens with Clip (EM-5)
Shot By: @riya_mathers_stan
________________
Price:… https://t.co/uy0azsDa9Y",2019-11-18 19:18:25,0,0,"Pondicherry, India"
TandalayaK,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 19:13:41,0,155,"Dallas,Texas"
iceboy_offixial,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 19:01:03,0,155,Benin city 
Osicapa,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 18:59:31,0,20,🌍
MgwvStar,"RT @oppomobileng: #OPPOReno2 is priced at N179,000 and the #OPPOReno2F goes for N129,000 only!! 
#OPPOReno2Series 
#OPPOReno2SeriesLaunchEv…",2019-11-18 18:58:56,0,155,"Kebbi State, Nigeria"
Abbey612,"RT @oppomobileng: 📷 48MP Ultra-Clear
📷 8MP Wide Angle
📷 13MP Telephoto Lens
📷 2MP Mono Lens

Follow your imagination to wherever it takes y…",2019-11-18 18:44:22,0,92,hustle base 🇳🇬🔥
alilegrandI,"RT @oppo: Day 1 The Other Journey, Finland:

Our first activity was a chilly hike through the Korouoma Nature Reserve to shoot the awe-insp…",2019-11-18 18:35:42,0,619,
IamThEdward,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 18:35:12,0,20,General Market
TosinDD,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 18:24:06,0,20,AFRICAN HELL
eniolajr_,"RT @Technicallyngr: Here's everything you need to know about the  #OPPOReno2Series https://t.co/AY1JEM2yJ8
#OPPOReno2Series #OPPOReno2 #OPP…",2019-11-18 18:17:56,0,1,"Lagos, Nigeria"
IloveArtBot,"RT @PORTHARCOURT_: Hello Everyone
If You Love #Art then you should 

📞 ""Bell""
On +2349095938911
To get any of this Beautiful piece of Strin…",2019-11-18 18:11:11,0,1,
PORTHARCOURT_,"Hello Everyone
If You Love #Art then you should 

📞 ""Bell""
On +2349095938911
To get any of this Beautiful piece of… https://t.co/B7gTBWZso2",2019-11-18 18:03:56,0,1,PORT HARCOURT
Fingerz00,"RT @bigkitchenng: 2,700 Naira only gets you a TRIPLE DECKER COMBO

To Order; Call/WhatsApp

LAGOS:-0902 753 6366 ( Finicky Building, Kilo B…",2019-11-18 17:56:48,0,20,All over the world 🌍
