screen_name,text,date,favorite_count,retweet_count,location
GodOfSucc,RT @Pltnm06Ghost: The amount of detail and immersion YsNet captured in #ShenmueIII with such a low budget and small team is simply astonish…,2019-11-21 19:23:36,0,9,
JoseAndCardona,Un libro de Shenmue y tiene un 4 #PS4share #Shenmue #ShenmueIII #Shenmue3 https://t.co/8rf7p5sZDa,2019-11-21 19:21:15,6,0,New Yokosuka Harbour (Namek)
Ryo_JLMD,18 años después... por fin ha llegado :_) #Shenmue #Shenmue3 #ShenmueIII https://t.co/E0qFnzUvXP,2019-11-21 19:20:02,2,0,"L'H, Barcelona, España"
BeauVO,"RT @CaseyTheVA: @KiraBuckland Oh! So I voice another character as well! He's Tong Zhangping, and he's the music themed Lucky Hit stand oper…",2019-11-21 19:10:03,0,1,"Burbank, CA"
CaseyTheVA,"@KiraBuckland Oh! So I voice another character as well! He's Tong Zhangping, and he's the music themed Lucky Hit st… https://t.co/Pu3PfSm06J",2019-11-21 19:09:32,26,1,
NewEmpireGamin1,"RT @RakishGentTV: The Gent is back, baby! We will be HORSE STANCE MASTER, we will earn many PANDA DOLLARS, we will blow our dollars on rigg…",2019-11-21 19:09:01,0,2,
Husson6171,"RT @ZeroTheFoolV: Shenmue 4 is pretty much confirmed if you ask me.

Guys, look everywhere in S3. So much hints.

I dare say its already be…",2019-11-21 19:08:38,0,2,
RakishGentTV,"The Gent is back, baby! We will be HORSE STANCE MASTER, we will earn many PANDA DOLLARS, we will blow our dollars o… https://t.co/ewi0zjLILX",2019-11-21 19:04:36,4,2,"Montreal, Quebec, Canada"
Wildestdream93,"RT @swooper_d: And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTF…",2019-11-21 18:57:46,0,24,Kent
VariedDeadBeat,"RT @swooper_d: And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTF…",2019-11-21 18:55:30,0,24,"North West, England"
tallgamingman,"RT @swooper_d: And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTF…",2019-11-21 18:54:33,0,24,"Exeter, England"
JewelKnightJess,"RT @swooper_d: And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTF…",2019-11-21 18:50:04,0,24,"Leicester, England"
EllipseEnt,"RT @swooper_d: And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTF…",2019-11-21 18:49:07,0,24,"England, United Kingdom"
swooper_d,"And thus the saga... continues...
#Shenmue #ShenmueIII #Shenmue3 #ItsThinkingThursdays 
#ShareYourGames https://t.co/kRwWOTFYq8",2019-11-21 18:46:20,64,24,Milton Keynes
bretsinkler,#ShenmueIII enfin ! / At last ! @yu_suzuki_jp https://t.co/zAldB5coaM,2019-11-21 18:45:59,1,0,"Paris, France"
EscapistMag,Shenmue Director Yu Suzuki Is Already Considering a Shenmue 4 https://t.co/RlquHdHLOi #shenmue #ShenmueIII https://t.co/9WJbrMV3iF,2019-11-21 18:43:06,1,0,
Bombstar7,ROLL IT ON TOP GONNA MAKE SOME MONEYYY!! #ShenmueIII #PS4share https://t.co/y9jshdF14I,2019-11-21 18:38:04,0,0,Edmond ok
retrocoregames,"I don’t normally ask for autographs, but... #ShenmueIII #edgeonline https://t.co/kUKoU5y84q",2019-11-21 18:32:18,1,0,"Bath, England"
ankit4554,Shenmue III is available on PlayStation 4 and PC | System Requirements #ShenmueIII is #PlayStation4 #PC #PS4… https://t.co/GPyi177jIS,2019-11-21 18:30:00,0,0,surat
Game_Fragger,Yu Suzuki Asks Fans To Help Him Continue The SHENMUE Series' Story #SHENMUE #ShenmueIII #Shenmue3 #PlayStation4… https://t.co/ycnTa5wRso,2019-11-21 18:17:57,0,0,utah
Techtoynews,Shenmue III is available on PlayStation 4 and PC | System Requirements #ShenmueIII is #PlayStation4 #PC #PS4… https://t.co/SuO5QloOP0,2019-11-21 17:48:00,0,0,
ChrizzlorPanter,"many greetings, (shenmue) friends...

Viele Grüße an alle SHENMUE 3 Kickstarter Backer &amp; Fans, die wie ich nun fast… https://t.co/fqHco3mXYa",2019-11-21 17:44:12,1,0,"Aschaffenburg, Bayern"
DarthKafka,"RT @JoseAndCardona: Primer error en Shenmue 3 #PS4share #Shenmue #Shenmue3 #ShenmueIII

https://t.co/L5QUWWKnKP https://t.co/KWCJLiS7Y6",2019-11-21 17:39:34,0,3,In the Deep Spain
PunishedRab,"RT @JRlegenie: ""Hmmm You're Japanese ?""
#ShenmueIII 
#JOJO #JoJosBizarreAdventure https://t.co/8Z7PVHNryh",2019-11-21 17:34:42,0,77,
jvfrance_com,"#ShenmueIII : Yu Suzuki évoque déjà son envie de continuer l’histoire de Ryo dans un quatrième opus.

→… https://t.co/26Vl693imm",2019-11-21 17:33:31,3,1,"Paris, France"
BlazeRavon,My goodness the feelings i have right now holding my copy of #Shenmue3 i can't describe 😁 thanks to everyone for ma… https://t.co/lxByBP7Inz,2019-11-21 17:28:17,0,0,"Wales, United Kingdom"
kurkurbon,Allé vamos. #ShenmueIII https://t.co/ugX7oj6yoG,2019-11-21 17:26:15,0,0,"Vigo, España"
Murr_GSRR,2 of 3 from the #E3 of Dreams #EveryDreamHasComeTrue #E32015 #Shenmue3 #ShenmueIII #TheLastGuardian https://t.co/b5XBzBdZuJ,2019-11-21 17:21:37,1,0,"Yate, England"
atodochip,"Hola #ShenmueIII ➡️ años esperando

https://t.co/dppoFJzcCg https://t.co/myXKnKfN0u",2019-11-21 17:20:09,1,0,"Madrid, Spain"
_James_Dawson_,"@Fangamer @ObsoleteWorlds I'm also have an issue with my backer code, tried to message @Fangamer privately and they… https://t.co/N5B3J4EXBn",2019-11-21 17:19:37,0,0,"Newcastle Upon Tyne, UK"
VirtudSin,"RT @JoseAndCardona: Casi muero machacando los botones #PS4share #Shenmue #Shenmue3 #ShenmueIII

https://t.co/L5QUWWKnKP https://t.co/teiAJz…",2019-11-21 17:16:37,0,2,Skyfall Traín. 
hideoPL,Mam! #Shenmue3 @yu_suzuki_jp #ShenmueIII https://t.co/JdjquAqrdF,2019-11-21 17:16:11,0,0,"Warsaw, Poland, EU"
aguyandhisgames,"Loving Shenmue 3... looking for those Thugs in Bialu Village, searching for clues!
#shennmue #Shenmue3 #ShenmueIII",2019-11-21 17:09:52,0,0,United Kingdom
Er_Deiby,#ShenmueIII #PS4share https://t.co/PpsuqCRymj,2019-11-21 17:05:12,1,0,Málaga City
Gamelovecom,A peine #ShenmueIII entre les mains des joueurs et joueuses que Yu Suzuki demande déjà du soutien pour le volume 4.… https://t.co/gayen9mcb9,2019-11-21 17:01:01,0,0,"Clermont-Ferrand, France"
FilmMusicTracks,"RT @MattOHaira: Shenmue III is out now so I decided to make an arrangement of the main theme. What a #soundtrack!!! Special Guest: Greta
ht…",2019-11-21 17:00:03,0,1,World
MattOHaira,Shenmue III is out now so I decided to make an arrangement of the main theme. What a #soundtrack!!! Special Guest:… https://t.co/JSv4PQLzuO,2019-11-21 16:59:44,2,1,"Cádiz, España"
TheRealEneath,"RT @ZeroTheFoolV: Shenmue 4 is pretty much confirmed if you ask me.

Guys, look everywhere in S3. So much hints.

I dare say its already be…",2019-11-21 16:58:35,0,2,Planet Earth
PhantomxKairi,"Beautiful, just the way everything lights up! &lt;3 #Shenmue #Shenmue3 #ShenmueIII #RyoHazuki #PS4share https://t.co/U64iPXXwn3",2019-11-21 16:57:12,2,0,
MedJayParisX1,"@Hitler_chan57 @PlayStationFR @EMB_GAMING Parce que c'est la suite d'un jeu culte, celui qui inventé le genre ""Open… https://t.co/6OtuNVHFsj",2019-11-21 16:55:35,2,0,"Paris, France"
_James_Dawson_,"@Fangamer
 I have not received my DLC ID code for Shemue 3. When I try to redeem my Backer code it appears as an ""I… https://t.co/9mpL3H6PYI",2019-11-21 16:51:31,0,0,"Newcastle Upon Tyne, UK"
Apav35,"I got a cool little bonus for pre-ordering #ShenmueIII so here's an unboxing and a bit of gameplay.
https://t.co/LwRlP7ZtP7",2019-11-21 16:47:23,0,0,"Florida, USA"
nicosaman,"RT @JoseAndCardona: Primer error en Shenmue 3 #PS4share #Shenmue #Shenmue3 #ShenmueIII

https://t.co/L5QUWWKnKP https://t.co/KWCJLiS7Y6",2019-11-21 16:42:38,0,3,Chilezuela
GuiltyBit,"RT @JoseAndCardona: Primer error en Shenmue 3 #PS4share #Shenmue #Shenmue3 #ShenmueIII

https://t.co/L5QUWWKnKP https://t.co/KWCJLiS7Y6",2019-11-21 16:38:30,0,3,España
JoseAndCardona,"Primer error en Shenmue 3 #PS4share #Shenmue #Shenmue3 #ShenmueIII

https://t.co/L5QUWWKnKP https://t.co/KWCJLiS7Y6",2019-11-21 16:37:05,5,3,New Yokosuka Harbour (Namek)
MagnaCarta80,Herbing in shenmue 3 is very profitable. Trust me you'll need a big chunk early in the game. #ShenmueIII https://t.co/fGfuJ5AIGe,2019-11-21 16:32:12,3,0,"Springfield,Illinois"
Alexandro694,@TeamNINJAStudio bring Ryo to #DOA6 #DeadOrAlive #ShenmueIII #Shenmue3  please guys i beg you @SEGA… https://t.co/MS0rJRC8uu,2019-11-21 16:31:07,1,0,
PixelLove3,"RT @iPlaySEGA: Shenmue III (2019) INTRO
JAPANESE &amp; ENGLISH VERSION

📺 https://t.co/3MrygjtnfQ

#Shenmue #ShenmueIII #Shenmue3
#シェンムー #シェンムー…",2019-11-21 16:30:50,0,3,Deep Space Nine
PixelLove3,"RT @iPlaySEGA: Shenmue III (2019) RECAP MOVIE
JAPANESE &amp; ENGLISH VERSION

📺 https://t.co/I4knhxA92j

#Shenmue #ShenmueIII #Shenmue3
#シェンムー…",2019-11-21 16:30:41,0,2,Deep Space Nine
alogvinov,"Код бэкера работает для PS4, но не активируется на EGS, потому что должен быть именно бэкерский ключ для EGS. Боаво #ShenmueIII",2019-11-21 16:29:03,9,0,"Dubna, Russia"
PhantomxKairi,Ryo getting those gains and the quickness! Training hard! &lt;3 #RyoHazuki #Shenmue #Shenmue3 #ShenmueIII #PS4share https://t.co/IzGGyT8vgY,2019-11-21 16:24:03,0,0,
SomaHeir,Let's just hope we have a more competent publisher this time around. Would love to have @SEGA_OFFICIAL @SEGA  on bo… https://t.co/mpxq3cDBMj,2019-11-21 16:20:53,0,0,Wammy's House
SomaHeir,"@yu_suzuki_jp “Never give up” on ambition to finish the story.

Some spoilers in-game (beware before clicking). Yu… https://t.co/yXqQ7rm1TD",2019-11-21 16:20:47,0,0,Wammy's House
LittleLisa24,"RT @greg_chun: Okay, time to jump on the Shenmue train.  You can hear me fighting alongside Ryo as Ren Wuying.  Have fun! #Shenmue #Shenmue…",2019-11-21 16:16:30,0,35,Canada 🇨🇦
Jawadoh_23,#ShenmueIII https://t.co/7WFirRRCZ8,2019-11-21 16:04:16,2,0,Norse mythology
RiCKERTAiNMENT,"RT @iPlaySEGA: Shenmue III (2019) RECAP MOVIE
JAPANESE &amp; ENGLISH VERSION

📺 https://t.co/I4knhxA92j

#Shenmue #ShenmueIII #Shenmue3
#シェンムー…",2019-11-21 16:03:54,0,2,WORLDWIDE
RiCKERTAiNMENT,"RT @iPlaySEGA: Shenmue III (2019) INTRO
JAPANESE &amp; ENGLISH VERSION

📺 https://t.co/3MrygjtnfQ

#Shenmue #ShenmueIII #Shenmue3
#シェンムー #シェンムー…",2019-11-21 16:03:51,0,3,WORLDWIDE
